CASE_ID,CASE_PARTICIPANT_ID,RECEIVED_DATE,OFFENSE_CATEGORY,PRIMARY_CHARGE_FLAG,CHARGE_ID,CHARGE_VERSION_ID,CHARGE_OFFENSE_TITLE,CHARGE_COUNT,CHAPTER,ACT,SECTION,CLASS,AOIC,EVENT,EVENT_DATE,FINDING_NO_PROBABLE_CAUSE,ARRAIGNMENT_DATE,BOND_DATE_INITIAL,BOND_DATE_CURRENT,BOND_TYPE_INITIAL,BOND_TYPE_CURRENT,BOND_AMOUNT_INITIAL,BOND_AMOUNT_CURRENT,BOND_ELECTRONIC_MONITOR_FLAG_INITIAL,BOND_ELECTROINIC_MONITOR_FLAG_CURRENT,AGE_AT_INCIDENT,RACE,GENDER,INCIDENT_CITY,INCIDENT_BEGIN_DATE,INCIDENT_END_DATE,LAW_ENFORCEMENT_AGENCY,LAW_ENFORCEMENT_UNIT,ARREST_DATE,FELONY_REVIEW_DATE,FELONY_REVIEW_RESULT,UPDATED_OFFENSE_CATEGORY
741138862465,478459399710,9/7/2013 12:00:00 AM,Aggravated DUI,false,372509901193,425554580800,AGGRAVATED DRIVING UNDER THE INFLUENCE OF ALCOHOL,4,625,5,11-501(a),4,0014716,Preliminary Hearing,10/11/2013 12:00:00 AM,NA,11/14/2013 12:00:00 AM,09/08/2013 12:00:00 AM,09/08/2013 12:00:00 AM,D Bond,D Bond,50000,50000,NA,NA,35,HISPANIC,Male,Hanover Park,9/7/2013 12:00:00 AM,9/7/2013 12:00:00 AM,HANOVER PARK PD,NA,9/7/2013 8:07:00 PM,09/07/2013 12:00:00 AM,Approved,Aggravated DUI
785116792889,525564998968,7/10/2017 12:00:00 AM,Narcotics,false,413326720650,473035873707,[POSSESSION OF [CONTROLLED/LOOK-ALIKE] SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF [CONTROLLED/LOOK-ALIKE] SUBSTANCE],3,720,570,407(b)(3),2,5125393,Indictment,8/2/2017 12:00:00 AM,NA,8/16/2017 12:00:00 AM,07/06/2017 12:00:00 AM,07/06/2017 12:00:00 AM,I Bond,I Bond,150000,150000,true,true,NA,Black,Male,NA,NA,NA,NA,NA,7/5/2017 9:04:00 PM,NA,NA,Narcotics
754187131454,492261532737,9/18/2014 12:00:00 AM,Credit Card Cases,false,382447862453,437087821726,USE FORGED CR/DEBIT CARD/<$300,4,720,5,17-36,4,0016256,Preliminary Hearing,9/24/2014 12:00:00 AM,NA,10/8/2014 12:00:00 AM,09/19/2014 12:00:00 AM,09/19/2014 12:00:00 AM,I Bond,I Bond,10000,10000,NA,NA,19,White [Hispanic or Latino],Female,Chicago,6/8/2014 12:00:00 AM,NA,CHICAGO PD,UNIT 630 - DETECTIVE SECTION - NORTH,9/17/2014 10:51:00 AM,09/18/2014 12:00:00 AM,Approved,Identity Theft
751841107495,489758338917,7/16/2014 12:00:00 AM,Theft,false,381451736383,435932673024,FORGERY,16,720,5,17-3(a)(3),3,1080200,Preliminary Hearing,8/14/2014 12:00:00 AM,NA,9/8/2014 12:00:00 AM,07/17/2014 12:00:00 AM,07/17/2014 12:00:00 AM,D Bond,D Bond,5000,5000,NA,NA,26,White [Hispanic or Latino],Male,Skokie,9/12/2013 12:00:00 AM,10/7/2013 12:00:00 AM,SKOKIE PD,NA,7/16/2014 10:40:00 AM,07/16/2014 12:00:00 AM,Approved,Theft
800792966139,542187965494,12/24/2018 12:00:00 AM,Narcotics,true,428775699519,491145918613,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE],1,720,570,401(d)(i),2,5097200,Indictment,1/11/2019 12:00:00 AM,NA,1/25/2019 12:00:00 AM,12/20/2018 12:00:00 AM,12/20/2018 12:00:00 AM,I Bond,I Bond,25000,25000,NA,NA,26,Black,Male,Chicago,10/17/2018 12:00:00 AM,NA,CHICAGO PD,NA,12/19/2018 11:55:00 AM,NA,NA,Narcotics
778881578935,518874602820,12/5/2016 12:00:00 AM,Aggravated DUI,true,406332438674,464855352247,AGGRAVATED DRIVING UNDER THE INFLUENCE OF ALCOHOL,1,625,5,11-501(a),4,0014717,Preliminary Hearing,12/8/2016 12:00:00 AM,NA,12/22/2016 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,55,White [Hispanic or Latino],Male,Chicago,12/5/2016 12:00:00 AM,NA,CHICAGO PD,District 10 - Ogden,12/5/2016 12:22:00 AM,12/05/2016 12:00:00 AM,Approved,Aggravated DUI
747245456684,484914068822,3/9/2014 12:00:00 AM,UUW - Unlawful Use of Weapon,false,376492055529,430162118248,AGGRAVATED UNLAWFUL USE OF WEAPON,2,720,5,24-1.6(a)(1),4,0012474,Preliminary Hearing,3/14/2014 12:00:00 AM,NA,3/28/2014 12:00:00 AM,03/09/2014 12:00:00 AM,03/09/2014 12:00:00 AM,D Bond,D Bond,40000,40000,NA,NA,19,Black,Male,Chicago,3/8/2014 12:00:00 AM,NA,CHICAGO PD,District 6 - Gresham,3/8/2014 11:37:00 PM,03/09/2014 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
747495385137,485176766376,3/16/2014 12:00:00 AM,Driving With Suspended Or Revoked License,false,376523204781,430198154280,"FELONY DRIVING WHILE DRIVER?S LICENSE, PERMIT, OR PRIVILEGE TO OPERATE A  MOTOR VEHICLE IS SUSPENDED OR REVOKED",3,625,5,6-303(a),3,0014059,Preliminary Hearing,3/25/2014 12:00:00 AM,NA,4/15/2014 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,43,White [Hispanic or Latino],Male,Chicago,3/16/2014 12:00:00 AM,NA,CHICAGO PD,District 14 - Shakespeare,3/16/2014 6:02:00 PM,03/16/2014 12:00:00 AM,Approved,Driving With Suspended Or Revoked License
729715263808,466803071698,11/1/2012 12:00:00 AM,Narcotics,true,360899130118,412141650250,POSSESSION OF A CONTROLLED SUBSTANCE,1,720,570,402(c),4,5101110,Preliminary Hearing,11/19/2012 12:00:00 AM,NA,12/7/2012 12:00:00 AM,11/01/2012 12:00:00 AM,11/01/2012 12:00:00 AM,D Bond,D Bond,20000,20000,NA,NA,24,Black,Male,Chicago,10/30/2012 12:00:00 AM,NA,CHICAGO PD,District 9 - Deering,10/30/2012 10:45:00 AM,NA,NA,Narcotics
739390717188,476623696761,7/24/2013 12:00:00 AM,Other Offense,false,370521248966,423253634519,WIRE FRAUD,23,720,5,17-24(b),3,0015953,Indictment,8/20/2013 12:00:00 AM,NA,9/10/2013 12:00:00 AM,07/25/2013 12:00:00 AM,07/25/2013 12:00:00 AM,D Bond,D Bond,300000,300000,NA,NA,44,Black,Female,Northbrook,5/18/2013 12:00:00 AM,7/23/2013 12:00:00 AM,NORTHBROOK PD,NA,7/23/2013 9:00:00 PM,07/24/2013 12:00:00 AM,Approved,Theft
802544089978,543984213755,2/22/2019 12:00:00 AM,Armed Violence,false,430483358496,493146089466,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE],2,720,570,401(d)(i),2,5097200,Indictment,3/21/2019 12:00:00 AM,NA,4/4/2019 12:00:00 AM,02/23/2019 12:00:00 AM,02/23/2019 12:00:00 AM,D Bond,D Bond,10000,10000,true,true,26,Black,Male,Chicago,2/22/2019 12:00:00 AM,NA,CHICAGO PD,District 15 - Austin,2/22/2019 9:54:00 PM,02/23/2019 12:00:00 AM,Approved,Narcotics
754139745236,492217602593,9/17/2014 12:00:00 AM,UUW - Unlawful Use of Weapon,false,384172521021,439085312684,AGGRAVATED UNLAWFUL USE OF WEAPON,4,720,5,24-1.6(a)(2),4,0012477,Preliminary Hearing,10/30/2014 12:00:00 AM,NA,11/18/2014 12:00:00 AM,09/18/2014 12:00:00 AM,09/18/2014 12:00:00 AM,D Bond,D Bond,20000,20000,NA,NA,19,Black,Male,Robbins,9/16/2014 12:00:00 AM,NA,ROBBINS PD,NA,9/16/2014 9:45:00 PM,09/17/2014 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
728012880079,465111996679,9/15/2012 12:00:00 AM,Aggravated Battery,true,359280169011,410273022319,AGGRAVATED BATTERY,1,720,5,12-3.05(d)(5),3,0016109,Preliminary Hearing,10/1/2012 12:00:00 AM,NA,NA,09/16/2012 12:00:00 AM,09/16/2012 12:00:00 AM,D Bond,D Bond,25000,25000,NA,NA,31,White,Male,Harwood Heights,9/14/2012 12:00:00 AM,NA,HARWOOD HEIGHTS PD,NA,9/14/2012 8:30:00 PM,09/15/2012 12:00:00 AM,Approved,Aggravated Battery
757977216558,496279079909,1/19/2015 12:00:00 AM,Other Offense,false,386108174521,441331976841,DEFACING IDENTIFICATION MARKS OF FIREARMS,4,720,5,24-5(b),3,0013484,Preliminary Hearing,2/10/2015 12:00:00 AM,NA,3/3/2015 12:00:00 AM,01/20/2015 12:00:00 AM,01/20/2015 12:00:00 AM,I Bond,I Bond,30000,30000,NA,NA,29,Black,Male,Chicago,11/12/2014 12:00:00 AM,NA,CHICAGO PD,NA,1/19/2015 12:00:00 PM,01/19/2015 12:00:00 AM,Approved,Narcotics
733736052100,470755665855,2/22/2013 12:00:00 AM,Narcotics,true,364442095006,416241661236,POSSESSION OF A CONTROLLED SUBSTANCE,1,720,570,402(c),4,5101110,Preliminary Hearing,3/7/2013 12:00:00 AM,1,NA,02/22/2013 12:00:00 AM,02/22/2013 12:00:00 AM,D Bond,D Bond,10000,10000,NA,NA,27,Black,Male,Chicago,2/15/2013 12:00:00 AM,NA,CHICAGO PD,District 10 - Ogden,2/15/2013 10:30:00 AM,NA,NA,Narcotics
728381138687,465469738809,9/12/2012 12:00:00 AM,Narcotics,true,359677709460,410735104608,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE],1,720,570,401(d)(i),2,5097200,Indictment,9/26/2012 12:00:00 AM,NA,10/17/2012 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,27,Black,Male,Chicago,9/4/2012 12:00:00 AM,NA,CHICAGO PD,District 5 - Calumet,9/6/2012 8:45:00 AM,NA,NA,Narcotics
784564404976,524958338981,6/20/2017 12:00:00 AM,Narcotics,true,412690935923,472291205063,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE],1,720,570,401(c)(2),1,5096200,Preliminary Hearing,7/6/2017 12:00:00 AM,NA,7/20/2017 12:00:00 AM,06/14/2017 12:00:00 AM,06/14/2017 12:00:00 AM,I Bond,I Bond,10000,10000,NA,NA,41,Black,Male,Chicago,6/13/2017 12:00:00 AM,NA,CHICAGO PD,District 11 - Harrison,6/13/2017 8:41:00 PM,NA,NA,Narcotics
777238224895,517017111461,10/1/2016 12:00:00 AM,Domestic Battery,true,404688528165,462930617582,AGGRAVATED BATTERY,1,720,5,12-3.05(f)(1),3,0016122,Preliminary Hearing,10/11/2016 12:00:00 AM,NA,10/25/2016 12:00:00 AM,10/02/2016 12:00:00 AM,10/02/2016 12:00:00 AM,D Bond,D Bond,100000,100000,NA,NA,68,Black,Male,Chicago,10/1/2016 12:00:00 AM,NA,CHICAGO PD,NA,10/1/2016 2:40:00 AM,10/01/2016 12:00:00 AM,Approved,Aggravated Battery
737650424485,474785284983,6/6/2013 12:00:00 AM,Narcotics,true,370483699868,423210186012,POSSESSION OF A CONTROLLED SUBSTANCE,1,720,570,402(c),4,5101110,Preliminary Hearing,8/16/2013 12:00:00 AM,NA,9/6/2013 12:00:00 AM,06/05/2013 12:00:00 AM,06/05/2013 12:00:00 AM,D Bond,D Bond,25000,25000,NA,NA,21,White,Male,Orland Park,6/4/2013 12:00:00 AM,6/4/2013 12:00:00 AM,ORLAND PARK PD,NA,6/4/2013 4:30:00 PM,NA,NA,Narcotics
746412271582,484032109336,10/21/2013 12:00:00 AM,Sex Crimes,false,375708374356,429249813631,AGGRAVATED CRIMINAL SEXUAL ASSAULT,27,720,5,11-1.30(a)(2),X,0015795,Re-Indictment,2/13/2014 12:00:00 AM,NA,3/20/2014 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,19,Black,Male,Chicago,10/19/2013 12:00:00 AM,NA,CHICAGO PD,NA,10/19/2013 10:37:00 PM,NA,NA,Sex Crimes
764800290394,503502173227,8/17/2015 12:00:00 AM,UUW - Unlawful Use of Weapon,false,392328725085,448574250021,UNLAWFUL USE OR POSSESSION OF A WEAPON BY A FELON,8,720,5,24-1.1(a),3,1214500,Preliminary Hearing,8/24/2015 12:00:00 AM,NA,9/17/2015 12:00:00 AM,08/17/2015 12:00:00 AM,08/17/2015 12:00:00 AM,D Bond,D Bond,200000,200000,NA,NA,35,Black,Male,Chicago,8/16/2015 12:00:00 AM,8/16/2015 12:00:00 AM,CHICAGO PD,District 5 - Calumet,8/16/2015 8:16:00 PM,08/17/2015 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
729746944879,466832103282,11/2/2012 12:00:00 AM,Narcotics,false,361486816000,412820975076,[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS],3,720,550,5(g),X,0011440,Indictment,11/20/2012 12:00:00 AM,NA,12/18/2012 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,28,White [Hispanic or Latino],Male,Chicago,10/31/2012 12:00:00 AM,NA,CHICAGO PD,District 8 - Chicago Lawn,10/31/2012 5:10:00 PM,NA,NA,Narcotics
728430961911,465519381050,9/26/2012 12:00:00 AM,Stalking,false,360234296090,411372292363,STALKING,5,720,5,12-7.3(a)(1),4,0015079,Indictment,10/17/2012 12:00:00 AM,NA,11/7/2012 12:00:00 AM,09/27/2012 12:00:00 AM,09/27/2012 12:00:00 AM,D Bond,D Bond,200000,200000,NA,NA,38,White,Male,Schaumburg,8/18/2012 12:00:00 AM,9/21/2012 12:00:00 AM,SCHAUMBURG PD,NA,9/26/2012 12:05:00 PM,09/26/2012 12:00:00 AM,Approved,Stalking
745049443953,482594250968,12/28/2013 12:00:00 AM,Homicide,false,374883444173,428305236239,FIRST DEGREE MURDER,81,720,5,9-1(a)(3),M,0735200,Preliminary Hearing,1/22/2014 12:00:00 AM,NA,2/11/2014 12:00:00 AM,01/02/2014 12:00:00 AM,01/02/2014 12:00:00 AM,No Bond,No Bond,NA,NA,NA,NA,19,Black,Male,Dolton,12/25/2013 12:00:00 AM,NA,DOLTON PD,NA,1/1/2014 6:09:00 PM,01/01/2014 12:00:00 AM,Approved,Homicide
790960461293,531904483947,2/1/2018 12:00:00 AM,Narcotics,true,419138281039,479864644819,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE],1,720,570,401(c)(1),1,0013009,Indictment,2/16/2018 12:00:00 AM,NA,3/2/2018 12:00:00 AM,01/22/2018 12:00:00 AM,01/22/2018 12:00:00 AM,I Bond,I Bond,50000,50000,NA,NA,37,Black,Male,Chicago,1/21/2018 12:00:00 AM,NA,CHICAGO PD,District 5 - Calumet,1/21/2018 9:04:00 AM,NA,NA,Narcotics
796710169596,538011245157,8/11/2018 12:00:00 AM,UUW - Unlawful Use of Weapon,false,424750596214,486422347423,AGGRAVATED UNLAWFUL USE OF WEAPON,5,720,5,24-1.6(a)(1),2,0012476,Preliminary Hearing,9/5/2018 12:00:00 AM,NA,9/18/2018 12:00:00 AM,08/12/2018 12:00:00 AM,08/12/2018 12:00:00 AM,D Bond,D Bond,20000,20000,NA,NA,24,Black,Male,South Holland,8/11/2018 12:00:00 AM,NA,ISP DISTRICT CHICAGO,NA,8/11/2018 2:39:00 AM,08/11/2018 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
770599821920,509696088075,2/19/2016 12:00:00 AM,Aggravated DUI,false,398518026399,455763438476,AGGRAVATED DRIVING UNDER THE INFLUENCE OF ALCOHOL,17,625,5,11-501(a),4,0014712,Preliminary Hearing,3/25/2016 12:00:00 AM,NA,4/8/2016 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,21,White,Female,Chicago,10/9/2015 12:00:00 AM,NA,CHICAGO PD,NA,10/9/2015 6:45:00 AM,02/19/2016 12:00:00 AM,Approved,Aggravated DUI
764874212894,503583379218,8/18/2015 12:00:00 AM,Armed Robbery,false,392564119430,448848796691,AGGRAVATED BATTERY,5,720,5,12-3.05(f)(1),3,0016122,Preliminary Hearing,8/25/2015 12:00:00 AM,NA,9/22/2015 12:00:00 AM,08/19/2015 12:00:00 AM,08/19/2015 12:00:00 AM,D Bond,D Bond,75000,75000,NA,NA,19,Black,Male,Chicago,8/18/2015 12:00:00 AM,8/18/2015 12:00:00 AM,CHICAGO PD,District 14 - Shakespeare,8/18/2015 2:05:00 PM,08/19/2015 12:00:00 AM,Approved,Armed Robbery
713905596812,451693810760,8/24/2011 12:00:00 AM,Credit Card Cases,true,346449027253,395443852890,MISUSE CREDIT CARD >$300,1,720,250,8,3,0011542,Preliminary Hearing,9/19/2011 12:00:00 AM,NA,10/11/2011 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,33,White,Male,Orland Park,6/11/2011 12:00:00 AM,NA,ORLAND PARK PD,NA,8/24/2011 5:00:00 PM,08/24/2011 12:00:00 AM,Approved,Credit Card Cases
772122679578,511367612414,4/8/2016 12:00:00 AM,Aggravated Identity Theft,false,400290233826,457823935472,FORGERY,2,720,5,17-3(a)(1),3,1080000,Preliminary Hearing,4/27/2017 12:00:00 AM,NA,5/2/2016 12:00:00 AM,04/09/2016 12:00:00 AM,04/09/2016 12:00:00 AM,I Bond,I Bond,10000,10000,NA,NA,32,Black,Male,Matteson,1/24/2016 12:00:00 AM,NA,MATTESON PD,NA,4/8/2016 11:45:00 AM,04/08/2016 12:00:00 AM,Approved,Identity Theft
803001434676,544456786692,3/11/2019 12:00:00 AM,Sex Crimes,false,430878349007,493609312136,TRAVELING TO MEET A MINOR,3,720,5,11-26(a),3,0014740,Indictment,4/5/2019 12:00:00 AM,NA,4/18/2019 12:00:00 AM,03/12/2019 12:00:00 AM,03/12/2019 12:00:00 AM,No Bond,No Bond,NA,NA,NA,NA,20,White,Male,Hodgkins,2/26/2019 12:00:00 AM,NA,HODGKINS PD,NA,3/11/2019 8:40:00 AM,03/11/2019 12:00:00 AM,Approved,Sex Crimes
707910563289,445751993699,2/14/2011 12:00:00 AM,Burglary,true,341313150632,389499447065,BURGLARY,1,720,5,19-1(a),2,1110000,Indictment,3/14/2011 12:00:00 AM,NA,4/4/2011 12:00:00 AM,02/15/2011 12:00:00 AM,02/15/2011 12:00:00 AM,D Bond,D Bond,30000,30000,NA,NA,19,White [Hispanic or Latino],Male,Wheeling,2/5/2011 12:00:00 AM,NA,WHEELING PD,NA,2/13/2011 8:45:00 PM,02/14/2011 12:00:00 AM,Approved,Burglary
788212060649,528930719368,7/26/2017 12:00:00 AM,Armed Robbery,true,415888509108,476050014122,ARMED ROBBERY,1,720,5,18-2(a)(2),X,0012366,Preliminary Hearing,11/17/2017 12:00:00 AM,NA,11/29/2017 12:00:00 AM,10/23/2017 12:00:00 AM,10/30/2017 12:00:00 AM,No Bond,D Bond,NA,200000,NA,NA,26,White [Hispanic or Latino],Female,Chicago,3/27/2017 12:00:00 AM,NA,CHICAGO PD,NA,10/21/2017 8:50:00 AM,10/22/2017 12:00:00 AM,Approved,Armed Robbery
752762566351,490748121587,8/9/2014 12:00:00 AM,UUW - Unlawful Use of Weapon,false,381989373467,436557088515,AGGRAVATED UNLAWFUL USE OF WEAPON,9,720,5,24-1.6(a)(1),4,0017864,Preliminary Hearing,9/5/2014 12:00:00 AM,NA,9/19/2014 12:00:00 AM,08/10/2014 12:00:00 AM,08/10/2014 12:00:00 AM,D Bond,D Bond,100000,100000,NA,NA,42,White [Hispanic or Latino],Male,Chicago,8/9/2014 12:00:00 AM,NA,CHICAGO PD,NA,8/9/2014 11:20:00 AM,08/09/2014 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
737092891783,474202356696,5/23/2013 12:00:00 AM,UUW - Unlawful Use of Weapon,false,367999159554,420350225077,AGGRAVATED UNLAWFUL USE OF WEAPON,9,720,5,24-1.6(a)(2),4,0012477,Preliminary Hearing,6/5/2013 12:00:00 AM,NA,6/26/2013 12:00:00 AM,05/23/2013 12:00:00 AM,05/23/2013 12:00:00 AM,D Bond,D Bond,50000,50000,NA,NA,26,Black,Male,Chicago,5/22/2013 12:00:00 AM,NA,CHICAGO PD,NA,5/22/2013 10:28:00 AM,05/23/2013 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
803029324850,544485170512,3/12/2019 12:00:00 AM,Narcotics,false,431941073477,494853809671,POSSESSION OF A CONTROLLED SUBSTANCE,4,720,570,402(c),4,5101110,Preliminary Hearing,5/21/2019 12:00:00 AM,NA,5/21/2019 12:00:00 AM,03/11/2019 12:00:00 AM,03/11/2019 12:00:00 AM,D Bond,D Bond,50000,50000,NA,NA,33,Black,Male,Maywood,3/9/2019 12:00:00 AM,NA,MAYWOOD PD,NA,3/9/2019 5:10:00 PM,NA,NA,Narcotics
812483552287,554552887917,1/10/2020 12:00:00 AM,Criminal Damage to Property,false,438355769377,502357572162,AGGRAVATED FLEEING OR ATTEMPT TO ELUDE A PEACE OFFICER,4,625,5,11-204.1(a)(3),4,0011409,Indictment,2/7/2020 12:00:00 AM,NA,2/20/2020 12:00:00 AM,01/14/2020 12:00:00 AM,01/14/2020 12:00:00 AM,D Bond,D Bond,100000,100000,NA,NA,20,Black,Male,Orland Park,1/8/2020 12:00:00 AM,NA,ORLAND PARK PD,NA,1/20/2020 6:10:00 PM,01/21/2020 12:00:00 AM,Warrant Exec,Criminal Damage to Property
801639148603,543040716734,1/22/2019 12:00:00 AM,Homicide,false,429305036803,491767768248,FIRST DEGREE MURDER,9,720,5,9-1(a)(3),M,0735200,Indictment,2/8/2019 12:00:00 AM,NA,2/20/2019 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black,Male,NA,NA,NA,NA,NA,NA,01/25/2019 12:00:00 AM,Approved,Homicide
780625933314,520725380993,2/6/2017 12:00:00 AM,Home Invasion,false,408655832859,467599792610,HOME INVASION,2,720,5,19-6(a)(2),X,0017283,Preliminary Hearing,2/14/2017 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,Black,Male,Chicago,1/27/2017 12:00:00 AM,NA,CHICAGO PD,NA,2/5/2017 12:55:00 PM,02/07/2017 12:00:00 AM,Approved,Home Invasion
757853470835,496143815107,1/15/2015 12:00:00 AM,UUW - Unlawful Use of Weapon,false,386616712305,441915281605,AGGRAVATED UNLAWFUL USE OF WEAPON,13,720,5,24-1.6(a)(2),4,0017884,Preliminary Hearing,2/3/2015 12:00:00 AM,NA,2/17/2015 12:00:00 AM,01/15/2015 12:00:00 AM,01/15/2015 12:00:00 AM,D Bond,D Bond,100000,100000,NA,NA,22,White [Hispanic or Latino],Male,Chicago,1/15/2015 12:00:00 AM,NA,CHICAGO PD,NA,1/15/2015 12:02:00 AM,01/15/2015 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
731677865568,468716624046,12/27/2012 12:00:00 AM,Narcotics,true,363006529492,414584573938,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE],1,720,570,401(d)(i),2,5097200,Indictment,1/9/2013 12:00:00 AM,NA,1/30/2013 12:00:00 AM,12/24/2012 12:00:00 AM,12/24/2012 12:00:00 AM,I Bond,I Bond,10000,10000,NA,NA,36,Black,Male,Chicago,12/22/2012 12:00:00 AM,NA,CHICAGO PD,District 11 - Harrison,12/22/2012 10:56:00 AM,NA,NA,Narcotics
769028765710,507966265019,12/21/2015 12:00:00 AM,Narcotics,true,396682370497,453615873408,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE],1,720,570,407(b)(1),X,5125382,Indictment,1/7/2016 12:00:00 AM,NA,1/21/2016 12:00:00 AM,12/17/2015 12:00:00 AM,12/17/2015 12:00:00 AM,D Bond,D Bond,5000,5000,NA,NA,33,Black,Male,Chicago,12/16/2015 12:00:00 AM,NA,CHICAGO PD,NA,12/16/2015 2:12:00 PM,NA,NA,Narcotics
714117074734,451901801740,8/30/2011 12:00:00 AM,Narcotics,true,346621223116,395643818658,POSSESSION OF A CONTROLLED SUBSTANCE,1,720,570,402(c),4,5101110,Preliminary Hearing,10/18/2011 12:00:00 AM,NA,11/4/2011 12:00:00 AM,08/28/2011 12:00:00 AM,08/28/2011 12:00:00 AM,D Bond,D Bond,10000,10000,NA,NA,41,White,Female,Chicago,8/27/2011 12:00:00 AM,NA,CHICAGO PD,District 17 - Albany Park,8/27/2011 7:30:00 PM,NA,NA,Narcotics
762993656985,501560237060,6/22/2015 12:00:00 AM,Sex Crimes,true,390656065267,446629900807,AGGRAVATED CRIMINAL SEXUAL ABUSE,1,720,5,11-1.60(c)(1)(i),2,0015826,Preliminary Hearing,7/17/2015 12:00:00 AM,NA,9/2/2015 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,47,White [Hispanic or Latino],Male,Berwyn,6/15/2015 12:00:00 AM,NA,BERWYN PD,NA,6/22/2015 12:30:00 PM,06/22/2015 12:00:00 AM,Approved,Sex Crimes
815751305880,558175711550,5/28/2020 12:00:00 AM,Vehicular Hijacking,false,440341721669,504636281018,AGGRAVATED UNLAWFUL USE OF WEAPON,6,720,5,24-1.6(a)(1),4,0017869,Preliminary Hearing,6/10/2020 12:00:00 AM,NA,NA,05/29/2020 12:00:00 AM,05/29/2020 12:00:00 AM,No Bond,No Bond,NA,NA,NA,NA,20,NA,NA,Chicago,5/27/2020 12:00:00 AM,NA,CHICAGO PD,NA,5/27/2020 6:18:00 PM,05/28/2020 12:00:00 AM,Approved,Vehicular Hijacking
811425079566,553370071716,12/5/2019 12:00:00 AM,Aggravated Battery Police Officer,false,437356143391,501188738891,AGGRAVATED BATTERY,3,720,5,12-3.05(f)(1),3,0016122,Indictment,12/18/2019 12:00:00 AM,NA,1/2/2020 12:00:00 AM,12/06/2019 12:00:00 AM,12/06/2019 12:00:00 AM,D Bond,D Bond,100000,100000,NA,NA,42,White,Male,Arlington Heights,12/5/2019 12:00:00 AM,NA,ARLINGTON HEIGHTS PD,NA,12/5/2019 4:17:00 AM,12/05/2019 12:00:00 AM,Approved,Aggravated Battery Police Officer
764390061135,503058455211,8/3/2015 12:00:00 AM,Official Misconduct,false,392742665141,449056859163,BRING CON SUBSTANCE PENAL INST,8,720,5,31A-1.1(a)(1),1,0017065,Preliminary Hearing,8/31/2015 12:00:00 AM,NA,9/15/2015 12:00:00 AM,08/05/2015 12:00:00 AM,08/05/2015 12:00:00 AM,D Bond,D Bond,50000,50000,NA,NA,28,Black,Male,Chicago,8/3/2015 12:00:00 AM,NA,COOK COUNTY SHERIFF (IL0160000),NA,8/3/2015 2:08:00 PM,08/04/2015 12:00:00 AM,Continued Investigation,Possession of Contraband in Penal Institution
727498130362,464607330003,9/2/2012 12:00:00 AM,Aggravated Battery,false,358801130518,409721363122,ROBBERY,2,720,5,18-1(a),1,1100100,Preliminary Hearing,9/7/2012 12:00:00 AM,NA,9/28/2012 12:00:00 AM,09/03/2012 12:00:00 AM,09/03/2012 12:00:00 AM,D Bond,D Bond,125000,125000,NA,NA,18,Black,Male,Chicago,9/1/2012 12:00:00 AM,NA,CHICAGO PD,District 14 - Shakespeare,9/1/2012 12:58:00 PM,09/02/2012 12:00:00 AM,Approved,Aggravated Battery With A Firearm
